Id,ActivityDay,Calories,SedentaryMinutes,LightlyActiveMinutes,FairlyActiveMinutes,VeryActiveMinutes,SedentaryActiveDistance,LightActiveDistance,ModeratelyActiveDistance,VeryActiveDistance,StepTotal
8253242879,16/04/2016,1880,1268,115,51,6,0,2,3,0,9256
8253242879,17/04/2016,2112,1237,157,5,41,0,2,0,5,10204
8253242879,18/04/2016,1829,1278,130,16,16,0,2,1,1,5151
8253242879,19/04/2016,1763,1276,164,0,0,0,3,0,0,4212
8253242879,20/04/2016,1931,1201,216,18,5,0,3,1,0,6466
8253242879,21/04/2016,2218,1199,172,20,49,0,2,1,6,11268
8253242879,22/04/2016,1651,1320,120,0,0,0,2,0,0,2824
8253242879,23/04/2016,2132,1193,191,26,30,0,3,1,2,9282
8253242879,24/04/2016,1976,1313,82,4,41,0,1,0,6,8905
8253242879,25/04/2016,1909,1261,118,54,7,0,2,2,0,6829
8253242879,26/04/2016,1813,1299,108,14,19,0,1,0,1,4562
8253242879,27/04/2016,2008,1286,104,5,45,0,2,0,6,10232
8253242879,28/04/2016,1580,1393,20,16,11,0,0,1,1,2718
8253242879,29/04/2016,1854,1257,136,14,16,0,2,1,1,6260
8253242879,30/04/2016,0,1440,0,0,0,0,0,0,0,0
8378563200,12/04/2016,3635,723,156,15,65,0,5,1,1,7626
8378563200,13/04/2016,4079,680,169,14,116,0,4,1,5,12386
8378563200,14/04/2016,4163,699,174,21,123,0,4,1,6,13318
8378563200,15/04/2016,3666,729,190,23,60,0,5,1,5,14461
8378563200,16/04/2016,3363,563,142,21,64,0,2,1,5,11207
8378563200,17/04/2016,2572,599,93,0,0,0,2,0,0,2132
8378563200,18/04/2016,4157,720,174,10,117,0,5,1,5,13630
8378563200,19/04/2016,4092,737,154,19,120,0,4,1,5,13070
8378563200,20/04/2016,3787,763,169,8,82,0,5,0,2,9388
8378563200,21/04/2016,4236,677,145,16,137,0,4,1,7,15148
8378563200,22/04/2016,4044,769,159,12,113,0,4,1,5,12200
8378563200,23/04/2016,2908,740,136,10,19,0,2,1,2,5709
8378563200,24/04/2016,2741,734,135,0,0,0,3,0,0,3703
8378563200,25/04/2016,4005,692,141,16,117,0,4,1,5,12405
8378563200,26/04/2016,3763,593,161,18,90,0,4,1,8,16208
8378563200,27/04/2016,3061,676,192,4,4,0,5,0,0,7359
8378563200,28/04/2016,2884,711,139,10,11,0,3,0,1,5417
8378563200,29/04/2016,2982,767,172,7,3,0,4,0,0,6175
8378563200,30/04/2016,2660,780,121,0,0,0,2,0,0,2946
8378563200,01/05/2016,3369,669,127,10,71,0,2,1,6,11419
8378563200,02/05/2016,3491,802,142,4,63,0,4,0,1,6064
8378563200,03/05/2016,3784,822,195,20,71,0,5,1,1,8712
8378563200,04/05/2016,3110,680,167,10,19,0,4,0,2,7875
8378563200,05/05/2016,3783,764,214,3,66,0,6,0,1,8567
8378563200,06/05/2016,3644,831,166,5,74,0,4,0,2,7045
8378563200,07/05/2016,2799,851,158,0,0,0,4,0,0,4468
8378563200,08/05/2016,2685,621,139,0,0,0,2,0,0,2943
8378563200,09/05/2016,3721,772,171,13,71,0,5,1,1,8382
8378563200,10/05/2016,3586,840,152,13,63,0,4,1,1,6582
8378563200,11/05/2016,3788,763,184,10,72,0,5,1,1,9143
8378563200,12/05/2016,1976,433,102,6,8,0,3,0,1,4561
8583815059,12/04/2016,2650,1237,196,7,0,0,4,0,0,5014
8583815059,13/04/2016,2654,1252,163,23,2,0,3,1,0,5571
8583815059,14/04/2016,2443,1306,134,0,0,0,2,0,0,3135
8583815059,15/04/2016,2505,1375,65,0,0,0,1,0,0,3430
8583815059,16/04/2016,2693,1440,0,0,0,0,0,0,0,5319
8583815059,17/04/2016,2439,1440,0,0,0,0,0,0,0,3008
8583815059,18/04/2016,2536,1309,105,22,4,0,1,1,0,3864
8583815059,19/04/2016,2668,1257,166,10,7,0,3,0,1,5697
8583815059,20/04/2016,2647,1246,167,27,0,0,3,1,0,5273
8583815059,21/04/2016,2883,1229,158,18,35,0,3,1,3,8538
8583815059,22/04/2016,2944,1170,212,54,4,0,4,2,0,8687
8583815059,23/04/2016,3012,1151,238,44,7,0,5,2,1,9423
8583815059,24/04/2016,2889,1188,206,44,2,0,4,2,0,8286
8583815059,25/04/2016,2547,1294,122,6,18,0,2,0,1,4503
8583815059,26/04/2016,3093,1134,214,91,1,0,4,4,0,10499
8583815059,27/04/2016,3142,1229,129,5,77,0,3,0,7,12474
8583815059,28/04/2016,2757,1209,203,28,0,0,4,1,0,6174
8583815059,29/04/2016,3513,1069,258,67,46,0,5,3,4,15168
8583815059,30/04/2016,3164,1093,317,28,2,0,6,1,0,10085
8583815059,01/05/2016,2596,1311,117,2,10,0,2,0,1,4512
8583815059,02/05/2016,2894,1440,0,0,0,0,0,0,0,8469
8583815059,03/05/2016,3212,1440,0,0,0,0,0,0,0,12015
8583815059,04/05/2016,2516,1440,0,0,0,0,0,0,0,3588
8583815059,05/05/2016,3266,1370,70,0,0,0,1,0,0,12427
8583815059,06/05/2016,2683,1250,166,22,2,0,3,1,0,5843
8583815059,07/05/2016,2810,1190,250,0,0,0,5,0,0,6117
8583815059,08/05/2016,2940,1183,182,72,3,0,4,3,0,9217
8583815059,09/05/2016,2947,1260,110,4,66,0,2,0,6,9877
8583815059,10/05/2016,2846,1226,162,43,9,0,4,2,1,8240
8583815059,11/05/2016,2804,1106,177,71,5,0,3,3,0,8701
8583815059,12/05/2016,0,1440,0,0,0,0,0,0,0,0
8792009665,12/04/2016,2044,831,116,0,0,0,2,0,0,2564
8792009665,13/04/2016,1934,806,82,0,0,0,1,0,0,1320
8792009665,14/04/2016,1963,853,84,0,0,0,1,0,0,1219
8792009665,15/04/2016,2009,937,126,0,0,0,2,0,0,2483
8792009665,16/04/2016,1721,1428,12,0,0,0,0,0,0,244
8792009665,17/04/2016,1688,1440,0,0,0,0,0,0,0,0
8792009665,18/04/2016,1688,1440,0,0,0,0,0,0,0,0
8792009665,19/04/2016,1688,1440,0,0,0,0,0,0,0,0
8792009665,20/04/2016,2188,744,139,10,0,0,2,0,0,3147
8792009665,21/04/2016,1720,1431,9,0,0,0,0,0,0,144
8792009665,22/04/2016,2419,817,195,20,1,0,2,0,0,4068
8792009665,23/04/2016,2748,795,232,45,8,0,3,0,0,5245
8792009665,24/04/2016,1799,1410,19,8,3,0,0,0,0,400
8792009665,25/04/2016,1688,1440,0,0,0,0,0,0,0,0
8792009665,26/04/2016,1928,1360,80,0,0,0,1,0,0,1321
8792009665,27/04/2016,2067,900,112,0,0,0,1,0,0,1758
8792009665,28/04/2016,2780,714,310,0,0,0,4,0,0,6157
8792009665,29/04/2016,3101,634,380,14,6,0,5,0,0,8360
8792009665,30/04/2016,2896,749,301,20,10,0,4,0,0,7174
8792009665,01/05/2016,1962,834,79,0,0,0,1,0,0,1619
8792009665,02/05/2016,2015,916,101,0,0,0,1,0,0,1831
8792009665,03/05/2016,2297,739,156,0,0,0,2,0,0,2421
8792009665,04/05/2016,2067,848,129,0,0,0,1,0,0,2283
8792009665,05/05/2016,1688,1440,0,0,0,0,0,0,0,0
8792009665,06/05/2016,1688,1440,0,0,0,0,0,0,0,0
8792009665,07/05/2016,1688,1440,0,0,0,0,0,0,0,0
8792009665,08/05/2016,1688,1440,0,0,0,0,0,0,0,0
8792009665,09/05/2016,1688,1440,0,0,0,0,0,0,0,0
8792009665,10/05/2016,57,48,0,0,0,0,0,0,0,0
8877689391,12/04/2016,3921,1036,312,7,85,0,8,0,12,23186
8877689391,13/04/2016,3566,1098,216,18,108,0,6,0,4,15337
8877689391,14/04/2016,3793,1061,298,13,68,0,8,1,11,21129
8877689391,15/04/2016,3934,1052,281,1,106,0,7,0,0,13422
8877689391,16/04/2016,4547,888,429,29,94,0,11,1,13,29326
8877689391,17/04/2016,3545,1060,307,15,58,0,9,0,0,15118
8877689391,18/04/2016,2761,1215,191,5,29,0,6,0,2,11423
8877689391,19/04/2016,3676,1131,214,13,82,0,5,0,12,18785
8877689391,20/04/2016,3679,1123,225,19,73,0,6,1,11,19948
8877689391,21/04/2016,3659,1119,226,13,82,0,5,0,12,19377
8877689391,22/04/2016,3427,1141,236,2,61,0,6,0,10,18258
8877689391,23/04/2016,3891,1032,300,6,102,0,7,0,0,11200
8877689391,24/04/2016,3455,1148,227,1,64,0,5,0,11,16674
8877689391,25/04/2016,3802,1101,218,8,113,0,6,0,2,12986
8877689391,26/04/2016,2860,1157,258,3,22,0,7,0,2,11101
8877689391,27/04/2016,3808,1104,235,8,93,0,7,0,13,23629
8877689391,28/04/2016,3060,1143,231,8,58,0,6,0,5,14890
8877689391,29/04/2016,2698,1207,210,5,18,0,6,0,1,9733
8877689391,30/04/2016,4398,1089,223,4,124,0,5,0,22,27745
8877689391,01/05/2016,2786,1226,166,12,36,0,5,1,3,10930
8877689391,02/05/2016,2189,1335,105,0,0,0,4,0,0,4790
8877689391,03/05/2016,2817,1189,229,3,19,0,7,0,1,10818
8877689391,04/05/2016,3477,1154,212,8,66,0,6,0,10,18193
8877689391,05/05/2016,3052,1170,188,15,67,0,4,1,5,14055
8877689391,06/05/2016,4015,1095,232,17,96,0,6,0,13,21727
8877689391,07/05/2016,4142,1036,271,28,105,0,7,1,0,12332
8877689391,08/05/2016,2847,1174,245,4,17,0,7,0,1,10686
8877689391,09/05/2016,3710,1131,217,19,73,0,6,1,11,20226
8877689391,10/05/2016,2832,1187,224,11,18,0,6,0,1,10733
8877689391,11/05/2016,3832,1127,213,12,88,0,6,0,13,21420
8877689391,12/05/2016,1849,770,137,1,23,0,4,0,2,8064
